Hs_m,Tp_s
0.2992334397365014,2.3219609330024156
0.29937260740888405,2.2121284798942216
0.29957985941675946,2.110367920810478
0.2998890011562878,2.016214349982796
0.3003501345284339,1.9292581950934637
0.30103687609557805,1.849153192310994
0.3020562386775656,1.775627489613854
0.3035617783446948,1.7084985464594553
0.30577048630402365,1.647692340834588
0.30898357184380176,1.5932670347169655
0.3136106517662392,1.5454406315774614
0.32019587338846334,1.5046212720790604
0.3294431712838448,1.4714377204135547
0.34223635955456144,1.446766453878352
0.3596484661449758,1.4317508129516165
0.382934205077896,1.4278071043698475
0.4135004188986693,1.4366124149892732
0.45285216154067875,1.4600689801474827
0.5025166918920381,1.500239944828758
0.5639530093168494,1.5592512989120315
0.6384589604724014,1.6391555882365363
0.7270896074011308,1.7417565787609695
0.830598574884847,1.868402267504148
0.9494090607976409,2.0197665812363232
1.083614903910506,2.1956544938435196
1.233006673350801,2.394874635515423
1.3971145979998514,2.61522080114751
1.5752595780775693,2.8535859185706913
1.7666048774850363,3.1062026923520065
1.970203381524623,3.3689741486704277
2.1850376460999668,3.637836100614801
2.4100518440504723,3.909089407989596
2.6441759622333247,4.179652722208721
2.8863432749381825,4.447209694575398
3.1355023668653486,4.710249451042634
3.3906249626342166,4.968018256521487
3.6507106676286085,5.220410358137941
3.91478952291774,5.46782742853303
4.181923074849315,5.7110314904971
4.451204481918019,5.951008886119942
4.721758036071368,6.188855329776809
4.992738362558945,6.425685879045026
5.2633294776809025,6.662569337493681
5.532743822033517,6.900484093171113
5.8002213429045195,7.140291307775216
6.065028668874439,7.382721239556145
6.326458398831872,7.62836889983997
6.583828513754496,7.877695906599279
6.836481910663167,8.13103611363118
7.0837860526298835,8.38860325159993
7.325132725504892,8.650499368410363
7.559937890398988,8.916723289213582
7.787641620309827,9.187178638963266
8.007708109316841,9.461681199978386
8.219625743248628,9.73996553275216
8.422907221248689,10.021690888146551
8.617089718570554,10.306446498704167
8.801735081969197,10.59375636810063
8.976430049087146,10.88308368905523
9.14078648432685,11.173835019578357
9.294441627982513,11.46536434201048
9.437058345366355,11.756977107527472
9.568325381282406,12.047934368366791
9.687957595059979,12.337457057421084
9.79569622270897,12.62473052109776
9.891309067524519,12.908909265129486
9.974590740744317,13.189122055619793
10.045362828131964,13.464477279872991
10.10347406663383,13.734068648486447
10.14880048333361,13.996981185868252
10.181245544104897,14.252297537135048
10.200740208883403,14.499104457303249
